name,idx,base_start,mult,d1,d2,pstart,pend,nlayovers,dtime,shour,mlegs,charter
170BUR20,67027,BUR,2,2025-03-20,2025-03-21,1742476500.0,1742605500.0,1,30000,6,3,False
654LAS20,67028,LAS,1,2025-03-20,2025-03-20,1742484000.0,1742517300.0,0,33300,8,4,False
720SNA20,67029,SNA,1,2025-03-20,2025-03-20,1742486400.0,1742518500.0,0,32100,9,4,False
775BUR20,67030,BUR,1,2025-03-20,2025-03-20,1742483700.0,1742519100.0,0,35400,8,4,False
280DAL20,67031,DAL,2,2025-03-20,2025-03-21,1742469300.0,1742602200.0,1,37500,6,4,False
476SCF20,67032,SCF,1,2025-03-20,2025-03-20,1742481900.0,1742510400.0,0,28500,7,4,False
101LAS20,67033,LAS,1,2025-03-20,2025-03-20,1742475600.0,1742504100.0,0,28500,6,4,False
120BUR20,67034,BUR,1,2025-03-20,2025-03-20,1742501400.0,1742517600.0,0,16200,13,2,False
750DAL20,67035,DAL,1,2025-03-20,2025-03-20,1742475600.0,1742515200.0,0,39600,8,4,False
100BUR20,67036,BUR,1,2025-03-20,2025-03-20,1742475600.0,1742502900.0,0,27300,6,4,False
201LAS20,67037,LAS,1,2025-03-20,2025-03-20,1742490000.0,1742519400.0,0,29400,10,2,False
490SCF20,67038,SCF,1,2025-03-20,2025-03-20,1742489100.0,1742522100.0,0,33000,9,4,False
904BUR20,67039,BUR,1,2025-03-20,2025-03-20,1742478300.0,1742513700.0,0,35400,6,4,False
300LAS20,67040,LAS,1,2025-03-20,2025-03-20,1742479200.0,1742509800.0,0,30600,7,4,False
400SCF20,67041,SCF,1,2025-03-20,2025-03-20,1742477400.0,1742509500.0,0,32100,6,4,False
302LAS20,67042,LAS,1,2025-03-20,2025-03-20,1742490900.0,1742520600.0,0,29700,10,4,False
290DAL20,67043,DAL,1,2025-03-20,2025-03-20,1742486400.0,1742519700.0,0,33300,11,4,False
900DAL20,67044,DAL,1,2025-03-20,2025-03-20,1742468400.0,1742508000.0,0,39600,6,4,False
141BUR20,67045,BUR,1,2025-03-20,2025-03-20,1742496600.0,1742529000.0,0,32400,11,4,False
470SCF20,67046,SCF,2,2025-03-20,2025-03-21,1742478600.0,1742607600.0,1,37800,6,4,False
175OAK20,67047,OAK,1,2025-03-20,2025-03-20,1742487300.0,1742516700.0,0,29400,9,4,False
404SCF20,67048,SCF,1,2025-03-20,2025-03-20,1742493600.0,1742526900.0,0,33300,11,4,False
320LAS20,67049,LAS,1,2025-03-20,2025-03-20,1742488200.0,1742517600.0,0,29400,9,4,False
490SCF21,67050,SCF,1,2025-03-21,2025-03-21,1742575500.0,1742608500.0,0,33000,9,4,False
206DAL21,67051,DAL,2,2025-03-21,2025-03-22,1742574900.0,1742700900.0,1,32100,11,3,False
470SCF21,67052,SCF,1,2025-03-21,2025-03-21,1742565000.0,1742603100.0,0,38100,6,4,False
900DAL21,67053,DAL,1,2025-03-21,2025-03-21,1742554800.0,1742594400.0,0,39600,6,4,False
460OAK21,67054,OAK,1,2025-03-21,2025-03-21,1742570400.0,1742605800.0,0,35400,8,4,False
904BUR21,67055,BUR,1,2025-03-21,2025-03-21,1742564700.0,1742588700.0,0,24000,6,2,False
320LAS21,67056,LAS,1,2025-03-21,2025-03-21,1742574600.0,1742602800.0,0,28200,9,4,False
620LAS21,67057,LAS,1,2025-03-21,2025-03-21,1742571900.0,1742607600.0,0,35700,8,4,False
476SCF21,67058,SCF,1,2025-03-21,2025-03-21,1742568300.0,1742596800.0,0,28500,7,4,False
141BUR21,67059,BUR,1,2025-03-21,2025-03-21,1742583000.0,1742615400.0,0,32400,11,4,False
280DAL21,67060,DAL,2,2025-03-21,2025-03-22,1742555700.0,1742691000.0,1,34200,6,3,False
404SCF21,67061,SCF,1,2025-03-21,2025-03-21,1742580000.0,1742613300.0,0,33300,11,4,False
720SNA21,67062,SNA,1,2025-03-21,2025-03-21,1742572800.0,1742604900.0,0,32100,9,4,False
101LAS21,67063,LAS,1,2025-03-21,2025-03-21,1742562000.0,1742590500.0,0,28500,6,4,False
775BUR21,67064,BUR,1,2025-03-21,2025-03-21,1742570100.0,1742604000.0,0,33900,8,4,False
750DAL21,67065,DAL,1,2025-03-21,2025-03-21,1742562000.0,1742601600.0,0,39600,8,4,False
408SCF21,67066,SCF,1,2025-03-21,2025-03-21,1742601000.0,1742616600.0,0,15600,16,2,False
654LAS21,67067,LAS,1,2025-03-21,2025-03-21,1742570400.0,1742603700.0,0,33300,8,4,False
300LAS21,67068,LAS,1,2025-03-21,2025-03-21,1742565600.0,1742596200.0,0,30600,7,4,False
302LAS21,67069,LAS,1,2025-03-21,2025-03-21,1742577300.0,1742606100.0,0,28800,10,4,False
400SCF21,67070,SCF,1,2025-03-21,2025-03-21,1742563800.0,1742595900.0,0,32100,6,4,False
170BUR21,67071,BUR,1,2025-03-21,2025-03-21,1742562900.0,1742593200.0,0,30300,6,4,False
286DAL21,67072,DAL,1,2025-03-21,2025-03-21,1742591400.0,1742606700.0,0,15300,16,2,False
109LAS21,67073,LAS,1,2025-03-21,2025-03-21,1742593200.0,1742620500.0,0,27300,14,4,False
201LAS21,67074,LAS,1,2025-03-21,2025-03-21,1742576400.0,1742605800.0,0,29400,10,2,False
100BUR21,67075,BUR,1,2025-03-21,2025-03-21,1742562000.0,1742589300.0,0,27300,6,4,False
108BUR21,67076,BUR,1,2025-03-21,2025-03-21,1742590500.0,1742618700.0,0,28200,13,4,False
310LAS21,67077,LAS,1,2025-03-21,2025-03-21,1742588100.0,1742617800.0,0,29700,13,4,False
175OAK21,67078,OAK,1,2025-03-21,2025-03-21,1742573700.0,1742603100.0,0,29400,9,4,False
300LAS22,67079,LAS,1,2025-03-22,2025-03-22,1742652000.0,1742688000.0,0,36000,7,4,False
280DAL22,67080,DAL,2,2025-03-22,2025-03-23,1742645700.0,1742786400.0,1,32100,7,3,False
114BUR22,67081,BUR,1,2025-03-22,2025-03-22,1742662800.0,1742694000.0,0,31200,10,4,False
100BUR22,67082,BUR,1,2025-03-22,2025-03-22,1742648400.0,1742675700.0,0,27300,6,4,False
490SCF22,67083,SCF,1,2025-03-22,2025-03-22,1742661900.0,1742696700.0,0,34800,9,4,False
1096DAL22,67084,DAL,1,2025-03-22,2025-03-22,1742666700.0,1742696700.0,0,30000,13,2,False
722SNA22,67085,SNA,1,2025-03-22,2025-03-22,1742665800.0,1742697900.0,0,32100,10,4,False
400SCF22,67086,SCF,2,2025-03-22,2025-03-23,1742650200.0,1742789400.0,1,34800,6,4,False
476SCF22,67087,SCF,1,2025-03-22,2025-03-22,1742672700.0,1742688300.0,0,15600,12,2,False
308LAS22,67088,LAS,1,2025-03-22,2025-03-22,1742667600.0,1742695200.0,0,27600,11,4,False
302LAS22,67089,LAS,1,2025-03-22,2025-03-22,1742663700.0,1742693400.0,0,29700,10,4,False
496DAL22,67090,DAL,1,2025-03-22,2025-03-22,1742646600.0,1742673300.0,0,26700,7,2,False
1094DAL22,67091,DAL,1,2025-03-22,2025-03-22,1742652600.0,1742682600.0,0,30000,9,2,False
106BUR22,67092,BUR,1,2025-03-22,2025-03-22,1742665500.0,1742692200.0,0,26700,10,4,False
504DAL22,67093,DAL,1,2025-03-22,2025-03-22,1742647500.0,1742669700.0,0,22200,7,2,False
470SCF22,67094,SCF,1,2025-03-22,2025-03-22,1742651400.0,1742689500.0,0,38100,6,4,False
171OAK22,67095,OAK,2,2025-03-22,2025-03-23,1742652900.0,1742784600.0,1,35100,7,5,False
174BUR22,67096,BUR,2,2025-03-22,2025-03-23,1742673600.0,1742790900.0,1,25800,13,3,False
760BUR22,67097,BUR,1,2025-03-22,2025-03-22,1742671200.0,1742705100.0,0,33900,12,4,False
202DAL22,67098,DAL,2,2025-03-22,2025-03-23,1742656200.0,1742774400.0,1,27900,10,3,False
520DAL22,67099,DAL,1,2025-03-22,2025-03-22,1742670300.0,1742691900.0,0,21600,14,2,False
286DAL23,67100,DAL,1,2025-03-23,2025-03-23,1742768100.0,1742783400.0,0,15300,17,2,False
750DAL23,67101,DAL,2,2025-03-23,2025-03-24,1742734800.0,1742859000.0,1,34800,8,3,False
490SCF23,67102,SCF,1,2025-03-23,2025-03-23,1742748300.0,1742781300.0,0,33000,9,4,False
100BUR23,67103,BUR,1,2025-03-23,2025-03-23,1742734800.0,1742762100.0,0,27300,6,4,False
109LAS23,67104,LAS,1,2025-03-23,2025-03-23,1742766000.0,1742793300.0,0,27300,14,4,False
620LAS23,67105,LAS,1,2025-03-23,2025-03-23,1742744700.0,1742780400.0,0,35700,8,4,False
720SNA23,67106,SNA,1,2025-03-23,2025-03-23,1742745600.0,1742777700.0,0,32100,9,4,False
1094DAL23,67107,DAL,1,2025-03-23,2025-03-23,1742733600.0,1742763600.0,0,30000,7,2,False
300LAS23,67108,LAS,1,2025-03-23,2025-03-23,1742738400.0,1742769000.0,0,30600,7,4,False
104BUR23,67109,BUR,1,2025-03-23,2025-03-23,1742749500.0,1742778600.0,0,29100,10,4,False
520DAL23,67110,DAL,1,2025-03-23,2025-03-23,1742735700.0,1742757300.0,0,21600,8,2,False
904BUR23,67111,BUR,1,2025-03-23,2025-03-23,1742744700.0,1742780400.0,0,35700,8,4,False
504DAL23,67112,DAL,1,2025-03-23,2025-03-23,1742760900.0,1742783100.0,0,22200,15,2,False
654LAS23,67113,LAS,1,2025-03-23,2025-03-23,1742743200.0,1742777100.0,0,33900,8,4,False
302LAS23,67114,LAS,1,2025-03-23,2025-03-23,1742750100.0,1742778300.0,0,28200,10,4,False
900DAL23,67115,DAL,1,2025-03-23,2025-03-23,1742741400.0,1742781000.0,0,39600,9,4,False
101LAS23,67116,LAS,1,2025-03-23,2025-03-23,1742734800.0,1742763300.0,0,28500,6,4,False
320LAS23,67118,LAS,1,2025-03-23,2025-03-23,1742747400.0,1742779800.0,0,32400,9,4,False
280DAL23,67119,DAL,1,2025-03-23,2025-03-23,1742732100.0,1742747400.0,0,15300,7,2,False
476SCF23,67120,SCF,1,2025-03-23,2025-03-23,1742741100.0,1742769600.0,0,28500,7,4,False
775BUR23,67121,BUR,1,2025-03-23,2025-03-23,1742742900.0,1742773200.0,0,30300,8,4,False
460OAK23,67122,OAK,1,2025-03-23,2025-03-23,1742743200.0,1742778600.0,0,35400,8,4,False
470SCF23,67123,SCF,2,2025-03-23,2025-03-24,1742737800.0,1742875800.0,1,34800,6,4,False
206DAL23,67124,DAL,1,2025-03-23,2025-03-23,1742747700.0,1742777400.0,0,29700,11,2,False
760BUR23,67125,BUR,1,2025-03-23,2025-03-23,1742757600.0,1742791500.0,0,33900,12,4,False
404SCF23,67126,SCF,1,2025-03-23,2025-03-23,1742752800.0,1742786100.0,0,33300,11,4,False
171OAK23,67127,OAK,1,2025-03-23,2025-03-23,1742738400.0,1742768100.0,0,29700,7,4,False
201LAS23,67128,LAS,1,2025-03-23,2025-03-23,1742749200.0,1742778600.0,0,29400,10,2,False
400SCF23,67129,SCF,1,2025-03-23,2025-03-23,1742736600.0,1742768700.0,0,32100,6,4,False
119LAS23,67130,LAS,1,2025-03-23,2025-03-23,1742748300.0,1742776800.0,0,28500,9,4,False
170BUR24,67131,BUR,1,2025-03-24,2025-03-24,1742822100.0,1742852400.0,0,30300,6,4,False
460OAK24,67132,OAK,1,2025-03-24,2025-03-24,1742829600.0,1742865000.0,0,35400,8,4,False
300LAS24,67133,LAS,1,2025-03-24,2025-03-24,1742824800.0,1742855400.0,0,30600,7,4,False
175OAK24,67134,OAK,1,2025-03-24,2025-03-24,1742832900.0,1742862300.0,0,29400,9,4,False
109LAS24,67135,LAS,1,2025-03-24,2025-03-24,1742852400.0,1742879700.0,0,27300,14,4,False
404SCF24,67136,SCF,1,2025-03-24,2025-03-24,1742839200.0,1742872500.0,0,33300,11,4,False
290DAL24,67137,DAL,1,2025-03-24,2025-03-24,1742832000.0,1742865300.0,0,33300,11,4,False
620LAS24,67138,LAS,1,2025-03-24,2025-03-24,1742831100.0,1742866800.0,0,35700,8,4,False
400SCF24,67139,SCF,1,2025-03-24,2025-03-24,1742823000.0,1742855100.0,0,32100,6,4,False
650LAS24,67140,LAS,1,2025-03-24,2025-03-24,1742844600.0,1742862900.0,0,18300,12,2,False
280DAL24,67141,DAL,2,2025-03-24,2025-03-25,1742814900.0,1742959200.0,1,30300,6,3,False
775BUR24,67142,BUR,1,2025-03-24,2025-03-24,1742829300.0,1742864700.0,0,35400,8,4,False
120BUR24,67143,BUR,1,2025-03-24,2025-03-24,1742847000.0,1742863200.0,0,16200,13,2,False
302LAS24,67144,LAS,1,2025-03-24,2025-03-24,1742836500.0,1742866200.0,0,29700,10,4,False
201LAS24,67145,LAS,1,2025-03-24,2025-03-24,1742835600.0,1742865000.0,0,29400,10,2,False
490SCF24,67146,SCF,1,2025-03-24,2025-03-24,1742834700.0,1742867700.0,0,33000,9,4,False
100BUR24,67147,BUR,1,2025-03-24,2025-03-24,1742821200.0,1742848500.0,0,27300,6,4,False
900DAL24,67148,DAL,1,2025-03-24,2025-03-24,1742827800.0,1742867400.0,0,39600,9,4,False
476SCF24,67149,SCF,1,2025-03-24,2025-03-24,1742827500.0,1742856000.0,0,28500,7,4,False
470SCF24,67150,SCF,2,2025-03-24,2025-03-25,1742824200.0,1742941500.0,1,35400,6,4,False
102BUR24,67151,BUR,2,2025-03-24,2025-03-25,1742827200.0,1742964300.0,1,34800,7,5,False
101LAS24,67152,LAS,2,2025-03-24,2025-03-25,1742821200.0,1742942100.0,1,33600,6,5,False
720SNA24,67153,SNA,1,2025-03-24,2025-03-24,1742832000.0,1742864100.0,0,32100,9,4,False
750DAL24,67154,DAL,1,2025-03-24,2025-03-24,1742821200.0,1742860800.0,0,39600,8,4,False
320LAS24,67155,LAS,1,2025-03-24,2025-03-24,1742833800.0,1742863200.0,0,29400,9,4,False
141BUR24,67156,BUR,1,2025-03-24,2025-03-24,1742842200.0,1742874600.0,0,32400,11,4,False
290DAL25,67157,DAL,1,2025-03-25,2025-03-25,1742918400.0,1742951700.0,0,33300,11,4,False
175OAK25,67158,OAK,1,2025-03-25,2025-03-25,1742919300.0,1742948700.0,0,29400,9,4,False
624LAS25,67159,LAS,1,2025-03-25,2025-03-25,1742927400.0,1742955600.0,0,28200,11,4,False
750DAL25,67160,DAL,1,2025-03-25,2025-03-25,1742920200.0,1742947200.0,0,27000,11,2,False
101LAS25,67161,LAS,1,2025-03-25,2025-03-25,1742907600.0,1742938800.0,0,31200,6,4,False
472SCF25,67162,SCF,1,2025-03-25,2025-03-25,1742917800.0,1742953500.0,0,35700,8,4,False
280DAL25,67163,DAL,2,2025-03-25,2025-03-26,1742901300.0,1743045600.0,1,30300,6,3,False
400SCF25,67164,SCF,2,2025-03-25,2025-03-26,1742909400.0,1743027900.0,1,29700,6,3,False
490SCF25,67165,SCF,1,2025-03-25,2025-03-25,1742921100.0,1742955900.0,0,34800,9,4,False
176BUR25,67166,BUR,1,2025-03-25,2025-03-25,1742943900.0,1742961000.0,0,17100,16,2,False
760BUR25,67167,BUR,1,2025-03-25,2025-03-25,1742930400.0,1742951100.0,0,20700,12,2,False
109LAS25,67168,LAS,1,2025-03-25,2025-03-25,1742935800.0,1742963400.0,0,27600,13,4,False
750DAL26,67169,DAL,1,2025-03-26,2025-03-26,1743006600.0,1743033600.0,0,27000,11,2,False
400SCF26,67170,SCF,2,2025-03-26,2025-03-27,1742995800.0,1743135000.0,1,34800,6,4,False
176BUR26,67171,BUR,1,2025-03-26,2025-03-26,1743030300.0,1743047400.0,0,17100,16,2,False
101LAS26,67172,LAS,1,2025-03-26,2025-03-26,1742994000.0,1743025200.0,0,31200,6,4,False
175OAK26,67173,OAK,1,2025-03-26,2025-03-26,1743005700.0,1743035100.0,0,29400,9,4,False
290DAL26,67174,DAL,1,2025-03-26,2025-03-26,1743004800.0,1743038100.0,0,33300,11,4,False
170BUR26,67175,BUR,1,2025-03-26,2025-03-26,1742994900.0,1743022500.0,0,27600,6,4,False
472SCF26,67176,SCF,1,2025-03-26,2025-03-26,1743004200.0,1743039900.0,0,35700,8,4,False
280DAL26,67177,DAL,2,2025-03-26,2025-03-27,1742987700.0,1743132000.0,1,30300,6,3,False
624LAS26,67178,LAS,1,2025-03-26,2025-03-26,1743013800.0,1743042000.0,0,28200,11,4,False
109LAS26,67179,LAS,1,2025-03-26,2025-03-26,1743022200.0,1743049800.0,0,27600,13,4,False
760BUR26,67180,BUR,1,2025-03-26,2025-03-26,1743016800.0,1743037500.0,0,20700,12,2,False
490SCF26,67181,SCF,1,2025-03-26,2025-03-26,1743007500.0,1743042300.0,0,34800,9,4,False
108BUR26,67182,BUR,1,2025-03-26,2025-03-26,1743018900.0,1743050700.0,0,31800,12,4,False
470SCF27,67183,SCF,2,2025-03-27,2025-03-28,1743083400.0,1743212400.0,1,23100,6,3,False
101LAS27,67184,LAS,1,2025-03-27,2025-03-27,1743080400.0,1743108900.0,0,28500,6,4,False
302LAS27,67185,LAS,1,2025-03-27,2025-03-27,1743095700.0,1743125400.0,0,29700,10,4,False
300LAS27,67186,LAS,1,2025-03-27,2025-03-27,1743084000.0,1743114600.0,0,30600,7,4,False
460OAK27,67187,OAK,1,2025-03-27,2025-03-27,1743088800.0,1743124200.0,0,35400,8,4,False
900DAL27,67188,DAL,1,2025-03-27,2025-03-27,1743073200.0,1743112800.0,0,39600,6,4,False
141BUR27,67189,BUR,1,2025-03-27,2025-03-27,1743101400.0,1743133800.0,0,32400,11,4,False
201LAS27,67190,LAS,1,2025-03-27,2025-03-27,1743094800.0,1743124200.0,0,29400,10,2,False
490SCF27,67191,SCF,1,2025-03-27,2025-03-27,1743093900.0,1743126900.0,0,33000,9,4,False
100BUR27,67192,BUR,1,2025-03-27,2025-03-27,1743080400.0,1743107700.0,0,27300,6,4,False
904BUR27,67193,BUR,1,2025-03-27,2025-03-27,1743083100.0,1743118500.0,0,35400,6,4,False
280DAL27,67194,DAL,2,2025-03-27,2025-03-28,1743074100.0,1743205800.0,1,37500,6,4,False
400SCF27,67195,SCF,1,2025-03-27,2025-03-27,1743082200.0,1743114300.0,0,32100,6,4,False
775BUR27,67196,BUR,1,2025-03-27,2025-03-27,1743088500.0,1743123900.0,0,35400,8,4,False
120BUR27,67197,BUR,1,2025-03-27,2025-03-27,1743106200.0,1743122400.0,0,16200,13,2,False
476SCF27,67198,SCF,1,2025-03-27,2025-03-27,1743086700.0,1743115200.0,0,28500,7,4,False
750DAL27,67199,DAL,1,2025-03-27,2025-03-27,1743080400.0,1743120000.0,0,39600,8,4,False
720SNA27,67200,SNA,1,2025-03-27,2025-03-27,1743091200.0,1743123300.0,0,32100,9,4,False
320LAS27,67201,LAS,1,2025-03-27,2025-03-27,1743093000.0,1743122400.0,0,29400,9,4,False
620LAS27,67202,LAS,1,2025-03-27,2025-03-27,1743091200.0,1743127800.0,0,36600,9,4,False
170BUR27,67203,BUR,2,2025-03-27,2025-03-28,1743081300.0,1743210300.0,1,30000,6,3,False
175OAK27,67204,OAK,1,2025-03-27,2025-03-27,1743092100.0,1743121500.0,0,29400,9,4,False
654LAS27,67205,LAS,1,2025-03-27,2025-03-27,1743088800.0,1743122100.0,0,33300,8,4,False
322LAS27,67206,LAS,1,2025-03-27,2025-03-27,1743105600.0,1743121200.0,0,15600,13,2,False
109LAS27,67207,LAS,1,2025-03-27,2025-03-27,1743111600.0,1743138900.0,0,27300,14,4,False
108BUR27,67208,BUR,1,2025-03-27,2025-03-27,1743108900.0,1743137100.0,0,28200,13,4,False
404SCF27,67209,SCF,1,2025-03-27,2025-03-27,1743098400.0,1743131700.0,0,33300,11,4,False
290DAL27,67210,DAL,1,2025-03-27,2025-03-27,1743091200.0,1743124500.0,0,33300,11,4,False
750DAL28,67211,DAL,1,2025-03-28,2025-03-28,1743166800.0,1743206400.0,0,39600,8,4,False
900DAL28,67212,DAL,1,2025-03-28,2025-03-28,1743159600.0,1743199200.0,0,39600,6,4,False
775BUR28,67213,BUR,1,2025-03-28,2025-03-28,1743174900.0,1743208800.0,0,33900,8,4,False
904BUR28,67214,BUR,1,2025-03-28,2025-03-28,1743169500.0,1743193500.0,0,24000,6,2,False
175OAK28,67215,OAK,1,2025-03-28,2025-03-28,1743178500.0,1743207900.0,0,29400,9,4,False
490SCF28,67216,SCF,1,2025-03-28,2025-03-28,1743180300.0,1743213300.0,0,33000,9,4,False
310LAS28,67217,LAS,1,2025-03-28,2025-03-28,1743192900.0,1743222600.0,0,29700,13,4,False
170BUR28,67218,BUR,1,2025-03-28,2025-03-28,1743167700.0,1743198000.0,0,30300,6,4,False
302LAS28,67219,LAS,1,2025-03-28,2025-03-28,1743182100.0,1743210900.0,0,28800,10,4,False
141BUR28,67220,BUR,1,2025-03-28,2025-03-28,1743187800.0,1743220200.0,0,32400,11,4,False
201LAS28,67221,LAS,1,2025-03-28,2025-03-28,1743181200.0,1743210600.0,0,29400,10,2,False
476SCF28,67222,SCF,1,2025-03-28,2025-03-28,1743173100.0,1743201600.0,0,28500,7,4,False
300LAS28,67223,LAS,1,2025-03-28,2025-03-28,1743170400.0,1743201000.0,0,30600,7,4,False
286DAL28,67224,DAL,1,2025-03-28,2025-03-28,1743196200.0,1743211500.0,0,15300,16,2,False
280DAL28,67225,DAL,2,2025-03-28,2025-03-29,1743160500.0,1743295800.0,1,34200,6,3,False
460OAK28,67226,OAK,1,2025-03-28,2025-03-28,1743175200.0,1743210600.0,0,35400,8,4,False
206DAL28,67227,DAL,2,2025-03-28,2025-03-29,1743179700.0,1743305700.0,1,32100,11,3,False
470SCF28,67228,SCF,1,2025-03-28,2025-03-28,1743169800.0,1743207900.0,0,38100,6,4,False
408SCF28,67229,SCF,1,2025-03-28,2025-03-28,1743205800.0,1743221400.0,0,15600,16,2,False
320LAS28,67230,LAS,1,2025-03-28,2025-03-28,1743179400.0,1743207600.0,0,28200,9,4,False
620LAS28,67231,LAS,1,2025-03-28,2025-03-28,1743176700.0,1743212400.0,0,35700,8,4,False
404SCF28,67232,SCF,1,2025-03-28,2025-03-28,1743184800.0,1743218100.0,0,33300,11,4,False
109LAS28,67233,LAS,1,2025-03-28,2025-03-28,1743198000.0,1743225300.0,0,27300,14,4,False
101LAS28,67234,LAS,1,2025-03-28,2025-03-28,1743166800.0,1743195300.0,0,28500,6,4,False
400SCF28,67235,SCF,1,2025-03-28,2025-03-28,1743168600.0,1743200700.0,0,32100,6,4,False
720SNA28,67236,SNA,1,2025-03-28,2025-03-28,1743177600.0,1743209700.0,0,32100,9,4,False
100BUR28,67237,BUR,1,2025-03-28,2025-03-28,1743166800.0,1743194100.0,0,27300,6,4,False
108BUR28,67238,BUR,1,2025-03-28,2025-03-28,1743195300.0,1743223500.0,0,28200,13,4,False
654LAS28,67239,LAS,1,2025-03-28,2025-03-28,1743175200.0,1743208500.0,0,33300,8,4,False
302LAS29,67240,LAS,1,2025-03-29,2025-03-29,1743268500.0,1743298200.0,0,29700,10,4,False
400SCF29,67241,SCF,1,2025-03-29,2025-03-29,1743255000.0,1743287400.0,0,32400,6,4,False
308LAS29,67242,LAS,1,2025-03-29,2025-03-29,1743272400.0,1743300000.0,0,27600,11,4,False
722SNA29,67243,SNA,1,2025-03-29,2025-03-29,1743270600.0,1743302700.0,0,32100,10,4,False
114BUR29,67244,BUR,1,2025-03-29,2025-03-29,1743267600.0,1743298800.0,0,31200,10,4,False
106BUR29,67245,BUR,1,2025-03-29,2025-03-29,1743270300.0,1743297000.0,0,26700,10,4,False
1096DAL29,67246,DAL,1,2025-03-29,2025-03-29,1743257700.0,1743287700.0,0,30000,9,2,False
100BUR29,67247,BUR,1,2025-03-29,2025-03-29,1743253200.0,1743280500.0,0,27300,6,4,False
300LAS29,67248,LAS,1,2025-03-29,2025-03-29,1743256800.0,1743272700.0,0,15900,7,2,False
280DAL29,67249,DAL,2,2025-03-29,2025-03-30,1743250500.0,1743382200.0,1,32100,7,3,False
202DAL29,67250,DAL,2,2025-03-29,2025-03-30,1743261000.0,1743391200.0,1,30600,10,3,False
174BUR29,67251,BUR,2,2025-03-29,2025-03-30,1743278400.0,1743395700.0,1,25800,13,3,False
171OAK29,67252,OAK,2,2025-03-29,2025-03-30,1743257700.0,1743389400.0,1,35100,7,5,False
470SCF29,67253,SCF,1,2025-03-29,2025-03-29,1743256200.0,1743294300.0,0,38100,6,4,False
476SCF29,67254,SCF,1,2025-03-29,2025-03-29,1743277500.0,1743293100.0,0,15600,12,2,False
490SCF29,67255,SCF,1,2025-03-29,2025-03-29,1743266700.0,1743301500.0,0,34800,9,4,False
760BUR29,67256,BUR,1,2025-03-29,2025-03-29,1743276000.0,1743309900.0,0,33900,12,4,False
280DAL30,67257,DAL,2,2025-03-30,2025-03-31,1743336900.0,1743465600.0,1,36000,7,3,False
470SCF30,67258,SCF,1,2025-03-30,2025-03-30,1743342600.0,1743380700.0,0,38100,6,4,False
460OAK30,67259,OAK,1,2025-03-30,2025-03-30,1743348000.0,1743383400.0,0,35400,8,4,False
416SCF30,67260,SCF,2,2025-03-30,2025-03-31,1743356100.0,1743480600.0,1,34800,10,4,False
128LAS30,67261,LAS,1,2025-03-30,2025-03-30,1743367800.0,1743395400.0,0,27600,13,4,False
286DAL30,67262,DAL,1,2025-03-30,2025-03-30,1743372900.0,1743388200.0,0,15300,17,2,False
904BUR30,67263,BUR,1,2025-03-30,2025-03-30,1743349500.0,1743385200.0,0,35700,8,4,False
620LAS30,67264,LAS,1,2025-03-30,2025-03-30,1743349500.0,1743385200.0,0,35700,8,4,False
171OAK30,67265,OAK,1,2025-03-30,2025-03-30,1743343200.0,1743372900.0,0,29700,7,4,False
490SCF30,67266,SCF,1,2025-03-30,2025-03-30,1743353100.0,1743386100.0,0,33000,9,4,False
109LAS30,67267,LAS,1,2025-03-30,2025-03-30,1743370800.0,1743398100.0,0,27300,14,4,False
104BUR30,67268,BUR,1,2025-03-30,2025-03-30,1743354300.0,1743383400.0,0,29100,10,4,False
476SCF30,67269,SCF,1,2025-03-30,2025-03-30,1743345900.0,1743374400.0,0,28500,7,4,False
201LAS30,67270,LAS,1,2025-03-30,2025-03-30,1743354000.0,1743383400.0,0,29400,10,2,False
760BUR30,67271,BUR,1,2025-03-30,2025-03-30,1743362400.0,1743396300.0,0,33900,12,4,False
119LAS30,67272,LAS,1,2025-03-30,2025-03-30,1743353100.0,1743381600.0,0,28500,9,4,False
900DAL30,67273,DAL,1,2025-03-30,2025-03-30,1743346200.0,1743385800.0,0,39600,9,4,False
720SNA30,67274,SNA,1,2025-03-30,2025-03-30,1743350400.0,1743382500.0,0,32100,9,4,False
300LAS30,67275,LAS,1,2025-03-30,2025-03-30,1743343200.0,1743373800.0,0,30600,7,4,False
404SCF30,67276,SCF,1,2025-03-30,2025-03-30,1743357600.0,1743390900.0,0,33300,11,4,False
100BUR30,67277,BUR,1,2025-03-30,2025-03-30,1743339600.0,1743366900.0,0,27300,6,4,False
302LAS30,67278,LAS,1,2025-03-30,2025-03-30,1743354900.0,1743384600.0,0,29700,10,4,False
101LAS30,67279,LAS,1,2025-03-30,2025-03-30,1743339600.0,1743368100.0,0,28500,6,4,False
750DAL30,67280,DAL,1,2025-03-30,2025-03-30,1743339600.0,1743379200.0,0,39600,8,4,False
400SCF30,67281,SCF,1,2025-03-30,2025-03-30,1743341400.0,1743373500.0,0,32100,6,4,False
408SCF30,67282,SCF,1,2025-03-30,2025-03-30,1743378600.0,1743394200.0,0,15600,16,2,False
654LAS30,67283,LAS,1,2025-03-30,2025-03-30,1743348000.0,1743381900.0,0,33900,8,4,False
775BUR30,67284,BUR,1,2025-03-30,2025-03-30,1743347700.0,1743378000.0,0,30300,8,4,False
108BUR31,67285,BUR,1,2025-03-31,2025-03-31,1743454500.0,1743482700.0,0,28200,13,4,False
