name,idx,base_start,mult,d1,d2,pstart,pend,nlayovers,dtime,shour,mlegs,charter
400SCF12,64449,SCF,1,2025-02-12,2025-02-12,1739370600.0,1739402700.0,0,32100,7,4,False
109LAS12,64450,LAS,1,2025-02-12,2025-02-12,1739397000.0,1739424600.0,0,27600,13,4,False
280DAL12,64451,DAL,2,2025-02-12,2025-02-13,1739362500.0,1739506800.0,1,30300,6,3,False
106BUR13,64452,BUR,1,2025-02-13,2025-02-13,1739467200.0,1739496300.0,0,29100,9,4,False
400SCF13,64453,SCF,1,2025-02-13,2025-02-13,1739457000.0,1739489100.0,0,32100,7,4,False
300LAS13,64454,LAS,1,2025-02-13,2025-02-13,1739458800.0,1739489400.0,0,30600,7,4,False
1076DAL13,64455,DAL,2,2025-02-13,2025-02-14,1739467800.0,1739578800.0,1,31500,11,2,False
490SCF13,64456,SCF,1,2025-02-13,2025-02-13,1739468700.0,1739501700.0,0,33000,10,4,False
620LAS13,64457,LAS,1,2025-02-13,2025-02-13,1739466000.0,1739502600.0,0,36600,9,4,False
476SCF13,64458,SCF,1,2025-02-13,2025-02-13,1739461500.0,1739490000.0,0,28500,8,4,False
108BUR13,64459,BUR,1,2025-02-13,2025-02-13,1739483700.0,1739511900.0,0,28200,13,4,False
109LAS13,64460,LAS,1,2025-02-13,2025-02-13,1739485500.0,1739513700.0,0,28200,14,4,False
320LAS13,64461,LAS,1,2025-02-13,2025-02-13,1739467800.0,1739496000.0,0,28200,9,4,False
470SCF13,64462,SCF,1,2025-02-13,2025-02-13,1739458200.0,1739496300.0,0,38100,7,4,False
402SCF13,64463,SCF,1,2025-02-13,2025-02-13,1739488500.0,1739506500.0,0,18000,16,2,False
302LAS13,64464,LAS,1,2025-02-13,2025-02-13,1739470500.0,1739500200.0,0,29700,10,4,False
101LAS13,64465,LAS,1,2025-02-13,2025-02-13,1739455200.0,1739483700.0,0,28500,6,4,False
408SCF13,64466,SCF,1,2025-02-13,2025-02-13,1739494200.0,1739509800.0,0,15600,17,2,False
460SCF13,64467,SCF,2,2025-02-13,2025-02-14,1739460600.0,1739587200.0,1,38100,8,4,False
720SNA13,64468,SNA,1,2025-02-13,2025-02-13,1739466000.0,1739498100.0,0,32100,9,4,False
775BUR13,64469,BUR,1,2025-02-13,2025-02-13,1739463300.0,1739498700.0,0,35400,8,4,False
280DAL13,64470,DAL,1,2025-02-13,2025-02-13,1739448900.0,1739481300.0,0,32400,6,4,False
171OAK13,64471,OAK,1,2025-02-13,2025-02-13,1739456100.0,1739489100.0,0,33000,6,4,False
900DAL13,64472,DAL,1,2025-02-13,2025-02-13,1739448000.0,1739487600.0,0,39600,6,4,False
202DAL13,64473,DAL,2,2025-02-13,2025-02-14,1739462700.0,1739585700.0,1,34500,10,3,False
286DAL13,64474,DAL,1,2025-02-13,2025-02-13,1739484000.0,1739499300.0,0,15300,16,2,False
654LAS13,64475,LAS,1,2025-02-13,2025-02-13,1739463600.0,1739496900.0,0,33300,8,4,False
141BUR13,64476,BUR,1,2025-02-13,2025-02-13,1739476200.0,1739508300.0,0,32100,11,4,False
750DAL13,64477,DAL,2,2025-02-13,2025-02-14,1739455200.0,1739581200.0,1,34200,8,3,False
201LAS13,64478,LAS,1,2025-02-13,2025-02-13,1739469600.0,1739499000.0,0,29400,10,2,False
904BUR13,64479,BUR,1,2025-02-13,2025-02-13,1739457900.0,1739493300.0,0,35400,6,4,False
170BUR13,64480,BUR,1,2025-02-13,2025-02-13,1739456100.0,1739486400.0,0,30300,6,4,False
370LAS14,64481,LAS,1,2025-02-14,2025-02-14,1739553300.0,1739582400.0,0,29100,9,4,False
171OAK14,64482,OAK,1,2025-02-14,2025-02-14,1739542500.0,1739575500.0,0,33000,6,4,False
141BUR14,64483,BUR,1,2025-02-14,2025-02-14,1739562600.0,1739594700.0,0,32100,11,4,False
320LAS14,64484,LAS,1,2025-02-14,2025-02-14,1739554200.0,1739586600.0,0,32400,9,4,False
620LAS14,64485,LAS,1,2025-02-14,2025-02-14,1739551500.0,1739587200.0,0,35700,8,4,False
109LAS14,64486,LAS,1,2025-02-14,2025-02-14,1739571900.0,1739600100.0,0,28200,14,4,False
310LAS14,64487,LAS,1,2025-02-14,2025-02-14,1739567700.0,1739597400.0,0,29700,13,4,False
280DAL14,64488,DAL,1,2025-02-14,2025-02-14,1739535300.0,1739550900.0,0,15600,6,2,False
900DAL14,64489,DAL,1,2025-02-14,2025-02-14,1739534400.0,1739574000.0,0,39600,6,4,False
101LAS14,64490,LAS,1,2025-02-14,2025-02-14,1739541600.0,1739571300.0,0,29700,6,4,False
490SCF14,64491,SCF,1,2025-02-14,2025-02-14,1739555100.0,1739588100.0,0,33000,10,4,False
720SNA14,64492,SNA,1,2025-02-14,2025-02-14,1739552400.0,1739584500.0,0,32100,9,4,False
108BUR14,64493,BUR,1,2025-02-14,2025-02-14,1739570100.0,1739598300.0,0,28200,13,4,False
206DAL14,64494,DAL,1,2025-02-14,2025-02-14,1739554200.0,1739584200.0,0,30000,11,2,False
200DAL14,64495,DAL,2,2025-02-14,2025-02-15,1739568900.0,1739680500.0,1,30600,15,3,False
904BUR14,64496,BUR,1,2025-02-14,2025-02-14,1739544300.0,1739568300.0,0,24000,6,2,False
402SCF14,64497,SCF,1,2025-02-14,2025-02-14,1739574900.0,1739592900.0,0,18000,16,2,False
775BUR14,64498,BUR,1,2025-02-14,2025-02-14,1739549700.0,1739585100.0,0,35400,8,4,False
177OAK14,64499,OAK,1,2025-02-14,2025-02-14,1739575800.0,1739594100.0,0,18300,15,2,False
300LAS14,64500,LAS,1,2025-02-14,2025-02-14,1739545200.0,1739575800.0,0,30600,7,4,False
762BUR14,64501,BUR,1,2025-02-14,2025-02-14,1739546400.0,1739582700.0,0,36300,7,4,False
470SCF14,64502,SCF,1,2025-02-14,2025-02-14,1739544600.0,1739582700.0,0,38100,7,4,False
170BUR14,64503,BUR,1,2025-02-14,2025-02-14,1739542500.0,1739572800.0,0,30300,6,4,False
408SCF14,64504,SCF,1,2025-02-14,2025-02-14,1739580600.0,1739596200.0,0,15600,17,2,False
400SCF14,64505,SCF,1,2025-02-14,2025-02-14,1739543400.0,1739575500.0,0,32100,7,4,False
476SCF14,64506,SCF,1,2025-02-14,2025-02-14,1739547900.0,1739576400.0,0,28500,8,4,False
100BUR14,64507,BUR,1,2025-02-14,2025-02-14,1739541600.0,1739568900.0,0,27300,6,4,False
302LAS14,64508,LAS,1,2025-02-14,2025-02-14,1739556900.0,1739585700.0,0,28800,10,4,False
654LAS14,64509,LAS,1,2025-02-14,2025-02-14,1739550000.0,1739583300.0,0,33300,8,4,False
750DAL14,64510,DAL,2,2025-02-14,2025-02-15,1739541600.0,1739670600.0,1,27900,8,3,False
470SCF15,64511,SCF,1,2025-02-15,2025-02-15,1739631000.0,1739669100.0,0,38100,7,4,False
106BUR15,64512,BUR,1,2025-02-15,2025-02-15,1739645100.0,1739673600.0,0,28500,10,4,False
170BUR15,64513,BUR,1,2025-02-15,2025-02-15,1739628900.0,1739658600.0,0,29700,6,4,False
722SNA15,64514,SNA,1,2025-02-15,2025-02-15,1739645400.0,1739677500.0,0,32100,10,4,False
177OAK15,64515,OAK,1,2025-02-15,2025-02-15,1739662200.0,1739680500.0,0,18300,15,2,False
490SCF15,64516,SCF,1,2025-02-15,2025-02-15,1739641500.0,1739676300.0,0,34800,10,4,False
202DAL15,64517,DAL,2,2025-02-15,2025-02-16,1739635800.0,1739754000.0,1,27900,10,3,False
104BUR15,64518,BUR,1,2025-02-15,2025-02-15,1739639700.0,1739667600.0,0,27900,9,4,False
400SCF15,64519,SCF,1,2025-02-15,2025-02-15,1739629800.0,1739660700.0,0,30900,7,4,False
171OAK15,64520,OAK,1,2025-02-15,2025-02-15,1739628900.0,1739661900.0,0,33000,6,4,False
300LAS15,64521,LAS,1,2025-02-15,2025-02-15,1739631600.0,1739663100.0,0,31500,7,4,False
1094DAL15,64522,DAL,1,2025-02-15,2025-02-15,1739631900.0,1739661900.0,0,30000,9,2,False
110BUR15,64523,BUR,1,2025-02-15,2025-02-15,1739656500.0,1739684700.0,0,28200,13,4,False
206DAL15,64524,DAL,2,2025-02-15,2025-02-16,1739640900.0,1739766000.0,1,29100,11,3,False
760BUR15,64525,BUR,1,2025-02-15,2025-02-15,1739650800.0,1739671500.0,0,20700,12,2,False
280DAL15,64526,DAL,1,2025-02-15,2025-02-15,1739625300.0,1739654100.0,0,28800,7,4,False
302LAS15,64527,LAS,1,2025-02-15,2025-02-15,1739643300.0,1739673000.0,0,29700,10,4,False
654LAS15,64528,LAS,1,2025-02-15,2025-02-15,1739636400.0,1739654400.0,0,18000,8,2,False
624LAS15,64529,LAS,1,2025-02-15,2025-02-15,1739641500.0,1739674800.0,0,33300,9,4,False
177OAK16,64530,OAK,1,2025-02-16,2025-02-16,1739748600.0,1739766900.0,0,18300,15,2,False
201LAS16,64531,LAS,1,2025-02-16,2025-02-16,1739728800.0,1739758200.0,0,29400,10,2,False
750DAL16,64532,DAL,2,2025-02-16,2025-02-17,1739714400.0,1739852400.0,1,29100,8,3,False
286DAL16,64533,DAL,1,2025-02-16,2025-02-16,1739743200.0,1739758500.0,0,15300,16,2,False
402SCF16,64534,SCF,1,2025-02-16,2025-02-16,1739747700.0,1739765700.0,0,18000,16,2,False
1060DAL16,64535,DAL,2,2025-02-16,2025-02-17,1739728200.0,1739839200.0,1,31500,11,2,False
302LAS16,64536,LAS,1,2025-02-16,2025-02-16,1739729700.0,1739759400.0,0,29700,10,4,False
408SCF16,64537,SCF,1,2025-02-16,2025-02-16,1739753400.0,1739769000.0,0,15600,17,2,False
100BUR16,64538,BUR,2,2025-02-16,2025-02-17,1739714400.0,1739834400.0,1,35400,6,5,False
476SCF16,64539,SCF,1,2025-02-16,2025-02-16,1739720700.0,1739749200.0,0,28500,8,4,False
119LAS16,64540,LAS,1,2025-02-16,2025-02-16,1739727900.0,1739756400.0,0,28500,9,4,False
400SCF16,64541,SCF,1,2025-02-16,2025-02-16,1739716200.0,1739748300.0,0,32100,7,4,False
654LAS16,64542,LAS,1,2025-02-16,2025-02-16,1739722800.0,1739756100.0,0,33300,8,4,False
280DAL16,64543,DAL,1,2025-02-16,2025-02-16,1739711700.0,1739727000.0,0,15300,7,2,False
775BUR16,64544,BUR,1,2025-02-16,2025-02-16,1739722500.0,1739757900.0,0,35400,8,4,False
171OAK16,64545,OAK,1,2025-02-16,2025-02-16,1739715300.0,1739748300.0,0,33000,6,4,False
128LAS16,64546,LAS,1,2025-02-16,2025-02-16,1739742600.0,1739770200.0,0,27600,13,4,False
460SCF16,64547,SCF,1,2025-02-16,2025-02-16,1739719800.0,1739740800.0,0,21000,8,2,False
141BUR16,64548,BUR,1,2025-02-16,2025-02-16,1739735400.0,1739767500.0,0,32100,11,4,False
620LAS16,64549,LAS,1,2025-02-16,2025-02-16,1739724300.0,1739760000.0,0,35700,8,4,False
170BUR16,64550,BUR,1,2025-02-16,2025-02-16,1739715300.0,1739745600.0,0,30300,6,4,False
320LAS16,64551,LAS,1,2025-02-16,2025-02-16,1739727000.0,1739755200.0,0,28200,9,4,False
206DAL16,64552,DAL,1,2025-02-16,2025-02-16,1739726700.0,1739757000.0,0,30300,11,2,False
108BUR16,64553,BUR,1,2025-02-16,2025-02-16,1739742900.0,1739771100.0,0,28200,13,4,False
101LAS16,64554,LAS,1,2025-02-16,2025-02-16,1739714400.0,1739742900.0,0,28500,6,4,False
300LAS16,64555,LAS,2,2025-02-16,2025-02-17,1739718000.0,1739842800.0,1,37500,7,5,False
109LAS16,64556,LAS,1,2025-02-16,2025-02-16,1739744700.0,1739772900.0,0,28200,14,4,False
900DAL16,64557,DAL,1,2025-02-16,2025-02-16,1739721000.0,1739760600.0,0,39600,9,4,False
720SNA16,64558,SNA,1,2025-02-16,2025-02-16,1739725200.0,1739757300.0,0,32100,9,4,False
904BUR16,64559,BUR,1,2025-02-16,2025-02-16,1739724300.0,1739760000.0,0,35700,8,4,False
470SCF16,64560,SCF,1,2025-02-16,2025-02-16,1739717400.0,1739755500.0,0,38100,7,4,False
490SCF16,64561,SCF,1,2025-02-16,2025-02-16,1739727900.0,1739760900.0,0,33000,10,4,False
170BUR17,64562,BUR,1,2025-02-17,2025-02-17,1739801700.0,1739832000.0,0,30300,6,4,False
400SCF17,64563,SCF,1,2025-02-17,2025-02-17,1739802600.0,1739834700.0,0,32100,7,4,False
476SCF17,64564,SCF,1,2025-02-17,2025-02-17,1739807100.0,1739835600.0,0,28500,8,4,False
750DAL17,64565,DAL,1,2025-02-17,2025-02-17,1739800800.0,1739840400.0,0,39600,8,4,False
302LAS17,64566,LAS,1,2025-02-17,2025-02-17,1739816100.0,1739845800.0,0,29700,10,4,False
470SCF17,64567,SCF,1,2025-02-17,2025-02-17,1739803800.0,1739841900.0,0,38100,7,4,False
762BUR17,64568,BUR,1,2025-02-17,2025-02-17,1739805600.0,1739841900.0,0,36300,7,4,False
286DAL17,64569,DAL,1,2025-02-17,2025-02-17,1739829600.0,1739844900.0,0,15300,16,2,False
300LAS17,64570,LAS,1,2025-02-17,2025-02-17,1739804400.0,1739835000.0,0,30600,7,4,False
402SCF17,64571,SCF,1,2025-02-17,2025-02-17,1739834100.0,1739852100.0,0,18000,16,2,False
775BUR17,64572,BUR,1,2025-02-17,2025-02-17,1739808900.0,1739844300.0,0,35400,8,4,False
720SNA17,64573,SNA,1,2025-02-17,2025-02-17,1739811600.0,1739843700.0,0,32100,9,4,False
280DAL17,64574,DAL,1,2025-02-17,2025-02-17,1739794500.0,1739826900.0,0,32400,6,4,False
202DAL17,64575,DAL,2,2025-02-17,2025-02-18,1739808300.0,1739938800.0,1,34200,10,3,False
490SCF17,64576,SCF,1,2025-02-17,2025-02-17,1739814300.0,1739847300.0,0,33000,10,4,False
900DAL17,64577,DAL,1,2025-02-17,2025-02-17,1739807400.0,1739847000.0,0,39600,9,4,False
109LAS17,64578,LAS,1,2025-02-17,2025-02-17,1739831100.0,1739859300.0,0,28200,14,4,False
460SCF17,64579,SCF,1,2025-02-17,2025-02-17,1739806200.0,1739827200.0,0,21000,8,2,False
171OAK17,64580,OAK,1,2025-02-17,2025-02-17,1739801700.0,1739834700.0,0,33000,6,4,False
620LAS17,64581,LAS,1,2025-02-17,2025-02-17,1739810700.0,1739846400.0,0,35700,8,4,False
320LAS17,64582,LAS,1,2025-02-17,2025-02-17,1739813400.0,1739841600.0,0,28200,9,4,False
141BUR17,64583,BUR,1,2025-02-17,2025-02-17,1739821800.0,1739853900.0,0,32100,11,4,False
108BUR17,64584,BUR,1,2025-02-17,2025-02-17,1739829300.0,1739857500.0,0,28200,13,4,False
201LAS17,64585,LAS,1,2025-02-17,2025-02-17,1739815200.0,1739844600.0,0,29400,10,2,False
408SCF17,64586,SCF,1,2025-02-17,2025-02-17,1739839800.0,1739855400.0,0,15600,17,2,False
100BUR17,64587,BUR,1,2025-02-17,2025-02-17,1739800800.0,1739828100.0,0,27300,6,4,False
171OAK18,64588,OAK,1,2025-02-18,2025-02-18,1739888100.0,1739921100.0,0,33000,6,4,False
109LAS18,64589,LAS,1,2025-02-18,2025-02-18,1739915400.0,1739943000.0,0,27600,13,4,False
290DAL18,64590,DAL,1,2025-02-18,2025-02-18,1739898000.0,1739931300.0,0,33300,11,4,False
400SCF18,64591,SCF,1,2025-02-18,2025-02-18,1739889000.0,1739921100.0,0,32100,7,4,False
472SCF18,64592,SCF,1,2025-02-18,2025-02-18,1739897400.0,1739929500.0,0,32100,9,4,False
177OAK18,64593,OAK,1,2025-02-18,2025-02-18,1739921400.0,1739939700.0,0,18300,15,2,False
176BUR18,64594,BUR,1,2025-02-18,2025-02-18,1739922600.0,1739940300.0,0,17700,15,2,False
490SCF18,64595,SCF,1,2025-02-18,2025-02-18,1739900700.0,1739935500.0,0,34800,10,4,False
101LAS18,64596,LAS,1,2025-02-18,2025-02-18,1739887200.0,1739918400.0,0,31200,6,4,False
654LAS18,64597,LAS,1,2025-02-18,2025-02-18,1739891400.0,1739923200.0,0,31800,7,4,False
760BUR18,64598,BUR,1,2025-02-18,2025-02-18,1739910000.0,1739943900.0,0,33900,12,4,False
280DAL18,64599,DAL,2,2025-02-18,2025-02-19,1739880900.0,1740025200.0,1,30300,6,3,False
322LAS18,64600,LAS,1,2025-02-18,2025-02-18,1739918400.0,1739934000.0,0,15600,14,2,False
106BUR18,64601,BUR,1,2025-02-18,2025-02-18,1739900400.0,1739930100.0,0,29700,9,4,False
750DAL18,64602,DAL,1,2025-02-18,2025-02-18,1739899800.0,1739926800.0,0,27000,11,2,False
101LAS19,64603,LAS,1,2025-02-19,2025-02-19,1739973600.0,1740004800.0,0,31200,6,4,False
760BUR19,64604,BUR,1,2025-02-19,2025-02-19,1739996400.0,1740017100.0,0,20700,12,2,False
171OAK19,64605,OAK,1,2025-02-19,2025-02-19,1739974500.0,1740007500.0,0,33000,6,4,False
322LAS19,64606,LAS,1,2025-02-19,2025-02-19,1740004800.0,1740020400.0,0,15600,14,2,False
108BUR19,64607,BUR,1,2025-02-19,2025-02-19,1739998500.0,1740030300.0,0,31800,12,4,False
490SCF19,64608,SCF,1,2025-02-19,2025-02-19,1739987100.0,1740021900.0,0,34800,10,4,False
109LAS19,64609,LAS,1,2025-02-19,2025-02-19,1740001800.0,1740029400.0,0,27600,13,4,False
280DAL19,64610,DAL,2,2025-02-19,2025-02-20,1739967300.0,1740111600.0,1,30300,6,3,False
177OAK19,64611,OAK,1,2025-02-19,2025-02-19,1740007800.0,1740026100.0,0,18300,15,2,False
750DAL19,64612,DAL,1,2025-02-19,2025-02-19,1739986200.0,1740013200.0,0,27000,11,2,False
472SCF19,64613,SCF,1,2025-02-19,2025-02-19,1739983800.0,1740015900.0,0,32100,9,4,False
290DAL19,64614,DAL,1,2025-02-19,2025-02-19,1739984400.0,1740017700.0,0,33300,11,4,False
654LAS19,64615,LAS,1,2025-02-19,2025-02-19,1739977800.0,1740009600.0,0,31800,7,4,False
170BUR19,64616,BUR,1,2025-02-19,2025-02-19,1739974500.0,1740002100.0,0,27600,6,4,False
400SCF19,64617,SCF,1,2025-02-19,2025-02-19,1739975400.0,1740007500.0,0,32100,7,4,False
176BUR19,64618,BUR,1,2025-02-19,2025-02-19,1740009000.0,1740026700.0,0,17700,15,2,False
904BUR20,64619,BUR,1,2025-02-20,2025-02-20,1740062700.0,1740098100.0,0,35400,6,4,False
654LAS20,64620,LAS,1,2025-02-20,2025-02-20,1740068400.0,1740101700.0,0,33300,8,4,False
470SCF20,64621,SCF,1,2025-02-20,2025-02-20,1740063000.0,1740101100.0,0,38100,7,4,False
1068DAL20,64622,DAL,2,2025-02-20,2025-02-21,1740073200.0,1740184200.0,1,31500,11,2,False
476SCF20,64623,SCF,1,2025-02-20,2025-02-20,1740066300.0,1740094800.0,0,28500,8,4,False
750DAL20,64624,DAL,2,2025-02-20,2025-02-21,1740060000.0,1740186000.0,1,34200,8,3,False
775BUR20,64625,BUR,1,2025-02-20,2025-02-20,1740068100.0,1740103500.0,0,35400,8,4,False
720SNA20,64626,SNA,1,2025-02-20,2025-02-20,1740070800.0,1740102900.0,0,32100,9,4,False
490SCF20,64627,SCF,1,2025-02-20,2025-02-20,1740073500.0,1740106500.0,0,33000,10,4,False
900DAL20,64628,DAL,1,2025-02-20,2025-02-20,1740052800.0,1740092400.0,0,39600,6,4,False
460SCF20,64629,SCF,2,2025-02-20,2025-02-21,1740065400.0,1740192000.0,1,38100,8,4,False
620LAS20,64630,LAS,1,2025-02-20,2025-02-20,1740070800.0,1740107400.0,0,36600,9,4,False
400SCF20,64631,SCF,1,2025-02-20,2025-02-20,1740061800.0,1740093900.0,0,32100,7,4,False
170BUR20,64632,BUR,1,2025-02-20,2025-02-20,1740060900.0,1740091200.0,0,30300,6,4,False
286DAL20,64633,DAL,1,2025-02-20,2025-02-20,1740088800.0,1740104100.0,0,15300,16,2,False
141BUR20,64634,BUR,1,2025-02-20,2025-02-20,1740081000.0,1740113100.0,0,32100,11,4,False
109LAS20,64635,LAS,1,2025-02-20,2025-02-20,1740090300.0,1740118500.0,0,28200,14,4,False
280DAL20,64636,DAL,1,2025-02-20,2025-02-20,1740053700.0,1740086100.0,0,32400,6,4,False
201LAS20,64637,LAS,1,2025-02-20,2025-02-20,1740074400.0,1740103800.0,0,29400,10,2,False
402SCF20,64638,SCF,1,2025-02-20,2025-02-20,1740093300.0,1740111300.0,0,18000,16,2,False
408SCF20,64639,SCF,1,2025-02-20,2025-02-20,1740099000.0,1740114600.0,0,15600,17,2,False
202DAL20,64640,DAL,2,2025-02-20,2025-02-21,1740067500.0,1740190500.0,1,34500,10,3,False
302LAS20,64641,LAS,1,2025-02-20,2025-02-20,1740075300.0,1740105000.0,0,29700,10,4,False
101LAS20,64642,LAS,1,2025-02-20,2025-02-20,1740060000.0,1740088500.0,0,28500,6,4,False
171OAK20,64643,OAK,1,2025-02-20,2025-02-20,1740060900.0,1740093900.0,0,33000,6,4,False
106BUR20,64644,BUR,1,2025-02-20,2025-02-20,1740072000.0,1740101100.0,0,29100,9,4,False
300LAS20,64645,LAS,1,2025-02-20,2025-02-20,1740063600.0,1740094200.0,0,30600,7,4,False
320LAS20,64646,LAS,1,2025-02-20,2025-02-20,1740072600.0,1740100800.0,0,28200,9,4,False
108BUR20,64647,BUR,1,2025-02-20,2025-02-20,1740088500.0,1740116700.0,0,28200,13,4,False
200DAL21,64648,DAL,2,2025-02-21,2025-02-22,1740173700.0,1740285300.0,1,30600,15,3,False
370LAS21,64649,LAS,1,2025-02-21,2025-02-21,1740158100.0,1740187200.0,0,29100,9,4,False
750DAL21,64650,DAL,2,2025-02-21,2025-02-22,1740146400.0,1740275400.0,1,27900,8,3,False
177OAK21,64651,OAK,1,2025-02-21,2025-02-21,1740180600.0,1740198900.0,0,18300,15,2,False
320LAS21,64652,LAS,1,2025-02-21,2025-02-21,1740159000.0,1740191400.0,0,32400,9,4,False
300LAS21,64653,LAS,1,2025-02-21,2025-02-21,1740150000.0,1740180600.0,0,30600,7,4,False
302LAS21,64654,LAS,1,2025-02-21,2025-02-21,1740161700.0,1740190500.0,0,28800,10,4,False
310LAS21,64655,LAS,1,2025-02-21,2025-02-21,1740172500.0,1740202200.0,0,29700,13,4,False
620LAS21,64656,LAS,1,2025-02-21,2025-02-21,1740156300.0,1740192000.0,0,35700,8,4,False
720SNA21,64657,SNA,1,2025-02-21,2025-02-21,1740157200.0,1740189300.0,0,32100,9,4,False
206DAL21,64658,DAL,1,2025-02-21,2025-02-21,1740159000.0,1740189000.0,0,30000,11,2,False
280DAL21,64659,DAL,1,2025-02-21,2025-02-21,1740140100.0,1740155700.0,0,15600,6,2,False
490SCF21,64660,SCF,1,2025-02-21,2025-02-21,1740159900.0,1740192900.0,0,33000,10,4,False
654LAS21,64661,LAS,1,2025-02-21,2025-02-21,1740154800.0,1740188100.0,0,33300,8,4,False
470SCF21,64662,SCF,1,2025-02-21,2025-02-21,1740149400.0,1740187500.0,0,38100,7,4,False
400SCF21,64663,SCF,1,2025-02-21,2025-02-21,1740148200.0,1740180300.0,0,32100,7,4,False
904BUR21,64664,BUR,1,2025-02-21,2025-02-21,1740149100.0,1740173100.0,0,24000,6,2,False
109LAS21,64665,LAS,1,2025-02-21,2025-02-21,1740176700.0,1740204900.0,0,28200,14,4,False
408SCF21,64666,SCF,1,2025-02-21,2025-02-21,1740185400.0,1740201000.0,0,15600,17,2,False
108BUR21,64667,BUR,1,2025-02-21,2025-02-21,1740174900.0,1740203100.0,0,28200,13,4,False
101LAS21,64668,LAS,1,2025-02-21,2025-02-21,1740146400.0,1740176100.0,0,29700,6,4,False
106BUR21,64669,BUR,1,2025-02-21,2025-02-21,1740158400.0,1740187500.0,0,29100,9,4,False
170BUR21,64670,BUR,1,2025-02-21,2025-02-21,1740147300.0,1740177600.0,0,30300,6,4,False
775BUR21,64671,BUR,1,2025-02-21,2025-02-21,1740154500.0,1740189900.0,0,35400,8,4,False
171OAK21,64672,OAK,1,2025-02-21,2025-02-21,1740147300.0,1740180300.0,0,33000,6,4,False
402SCF21,64673,SCF,1,2025-02-21,2025-02-21,1740179700.0,1740197700.0,0,18000,16,2,False
476SCF21,64674,SCF,1,2025-02-21,2025-02-21,1740152700.0,1740181200.0,0,28500,8,4,False
900DAL21,64675,DAL,1,2025-02-21,2025-02-21,1740139200.0,1740178800.0,0,39600,6,4,False
141BUR21,64676,BUR,1,2025-02-21,2025-02-21,1740167400.0,1740199500.0,0,32100,11,4,False
177OAK22,64677,OAK,1,2025-02-22,2025-02-22,1740267000.0,1740285300.0,0,18300,15,2,False
1096DAL22,64678,DAL,1,2025-02-22,2025-02-22,1740237000.0,1740267000.0,0,30000,9,2,False
300LAS22,64679,LAS,1,2025-02-22,2025-02-22,1740236400.0,1740267900.0,0,31500,7,4,False
760BUR22,64680,BUR,1,2025-02-22,2025-02-22,1740255600.0,1740276300.0,0,20700,12,2,False
171OAK22,64681,OAK,1,2025-02-22,2025-02-22,1740233700.0,1740266700.0,0,33000,6,4,False
624LAS22,64682,LAS,1,2025-02-22,2025-02-22,1740246300.0,1740279600.0,0,33300,9,4,False
106BUR22,64683,BUR,1,2025-02-22,2025-02-22,1740249900.0,1740278400.0,0,28500,10,4,False
302LAS22,64684,LAS,1,2025-02-22,2025-02-22,1740248100.0,1740277800.0,0,29700,10,4,False
104BUR22,64685,BUR,1,2025-02-22,2025-02-22,1740244500.0,1740272400.0,0,27900,9,4,False
206DAL22,64686,DAL,2,2025-02-22,2025-02-23,1740245700.0,1740370800.0,1,29100,11,3,False
722SNA22,64687,SNA,1,2025-02-22,2025-02-22,1740250200.0,1740282300.0,0,32100,10,4,False
280DAL22,64688,DAL,1,2025-02-22,2025-02-22,1740230100.0,1740258900.0,0,28800,7,4,False
654LAS22,64689,LAS,1,2025-02-22,2025-02-22,1740241200.0,1740259200.0,0,18000,8,2,False
110BUR22,64690,BUR,1,2025-02-22,2025-02-22,1740261300.0,1740289500.0,0,28200,13,4,False
170BUR22,64691,BUR,1,2025-02-22,2025-02-22,1740233700.0,1740263400.0,0,29700,6,4,False
202DAL22,64692,DAL,2,2025-02-22,2025-02-23,1740240600.0,1740358800.0,1,34200,10,3,False
400SCF22,64693,SCF,1,2025-02-22,2025-02-22,1740234600.0,1740265500.0,0,30900,7,4,False
408SCF22,64694,SCF,1,2025-02-22,2025-02-22,1740265500.0,1740281100.0,0,15600,16,2,False
470SCF22,64695,SCF,1,2025-02-22,2025-02-22,1740235800.0,1740273900.0,0,38100,7,4,False
720SNA23,64696,SNA,1,2025-02-23,2025-02-23,1740330000.0,1740362100.0,0,32100,9,4,False
286DAL23,64697,DAL,1,2025-02-23,2025-02-23,1740348000.0,1740363300.0,0,15300,16,2,False
201LAS23,64698,LAS,1,2025-02-23,2025-02-23,1740333600.0,1740363000.0,0,29400,10,2,False
408SCF23,64699,SCF,1,2025-02-23,2025-02-23,1740358200.0,1740373800.0,0,15600,17,2,False
775BUR23,64700,BUR,1,2025-02-23,2025-02-23,1740327300.0,1740360300.0,0,33000,8,4,False
320LAS23,64701,LAS,2,2025-02-23,2025-02-24,1740331800.0,1740447300.0,1,34200,9,3,False
109LAS23,64702,LAS,1,2025-02-23,2025-02-23,1740349500.0,1740377700.0,0,28200,14,4,False
654LAS23,64703,LAS,1,2025-02-23,2025-02-23,1740327600.0,1740360900.0,0,33300,8,4,False
141BUR23,64704,BUR,1,2025-02-23,2025-02-23,1740340200.0,1740372300.0,0,32100,11,4,False
119LAS23,64705,LAS,1,2025-02-23,2025-02-23,1740332700.0,1740361200.0,0,28500,9,4,False
470SCF23,64706,SCF,2,2025-02-23,2025-02-24,1740322200.0,1740460200.0,1,34800,7,4,False
